gender,age,field,from,income,career,attr,sinc,intel,fun,amb,shar,sports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
1,26.0,Business,Spain,,Business,4.0,7.0,7.0,5.0,5.0,5.0,8.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,7.0,7.0,10.0,3.0,10.0
1,26.0,Business,Spain,,Business,7.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,7.0,7.0,10.0,3.0,10.0
1,26.0,Business,Spain,,Business,6.0,6.0,8.0,6.0,7.0,5.0,8.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,7.0,7.0,10.0,3.0,10.0
1,26.0,Business,Spain,,Business,8.0,7.0,7.0,6.0,5.0,5.0,8.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,7.0,7.0,10.0,3.0,10.0
1,26.0,Business,Spain,,Business,5.0,6.0,6.0,5.0,5.0,6.0,8.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,7.0,7.0,10.0,3.0,10.0
1,26.0,Business,Spain,,Business,8.0,6.0,8.0,9.0,5.0,8.0,8.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,7.0,7.0,10.0,3.0,10.0
1,26.0,Business,Spain,,Business,7.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,7.0,7.0,10.0,3.0,10.0
1,26.0,Business,Spain,,Business,5.0,7.0,6.0,5.0,5.0,5.0,8.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,7.0,7.0,10.0,3.0,10.0
1,26.0,Business,Spain,,Business,4.0,7.0,6.0,4.0,5.0,5.0,8.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,7.0,7.0,10.0,3.0,10.0
1,26.0,Business,Spain,,Business,6.0,5.0,7.0,7.0,5.0,5.0,8.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,7.0,7.0,10.0,3.0,10.0
1,26.0,Business,Spain,,Business,8.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,7.0,7.0,10.0,3.0,10.0
1,26.0,Business,Spain,,Business,7.0,6.0,7.0,6.0,5.0,7.0,8.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,7.0,7.0,10.0,3.0,10.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",5.0,8.0,8.0,7.0,9.0,0.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",8.0,8.0,9.0,10.0,8.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",10.0,10.0,10.0,9.0,9.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",8.0,8.0,7.0,8.0,9.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",8.0,8.0,8.0,9.0,8.0,8.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",8.0,6.0,7.0,6.0,7.0,2.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",9.0,9.0,9.0,8.0,9.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",10.0,10.0,10.0,10.0,10.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",8.0,8.0,8.0,8.0,8.0,8.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",9.0,9.0,9.0,8.0,8.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",7.0,8.0,8.0,8.0,10.0,7.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",8.0,10.0,10.0,10.0,10.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",10.0,10.0,10.0,10.0,10.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",10.0,9.0,10.0,10.0,9.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",9.0,9.0,9.0,10.0,9.0,8.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",10.0,10.0,10.0,10.0,10.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.0,8.0,9.0,9.0,8.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,25.0,International Affairs,DC,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",9.0,10.0,9.0,9.0,9.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0
1,27.0,Business (MBA),India,,Investment Banking,4.0,3.0,6.0,7.0,6.0,5.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,7.0,8.0,8.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,6.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,7.0,6.0,7.0,6.0,6.0,5.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,3.0,5.0,6.0,3.0,7.0,3.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,8.0,6.0,7.0,7.0,8.0,3.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,7.0,6.0,7.0,7.0,6.0,5.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,7.0,7.0,8.0,8.0,8.0,5.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,8.0,8.0,8.0,7.0,7.0,3.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,6.0,7.0,9.0,6.0,6.0,3.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,4.0,5.0,6.0,6.0,7.0,3.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,5.0,5.0,7.0,6.0,6.0,3.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,6.0,6.0,7.0,7.0,7.0,5.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,8.0,7.0,7.0,9.0,9.0,5.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,7.0,7.0,7.0,8.0,8.0,5.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,4.0,8.0,6.0,6.0,3.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,5.0,7.0,7.0,6.0,6.0,4.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,6.0,5.0,6.0,6.0,7.0,3.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,5.0,8.0,8.0,8.0,8.0,6.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,Business (MBA),India,,Investment Banking,5.0,7.0,7.0,7.0,8.0,3.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,7.0,4.0,4.0,4.0,7.0,2.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,6.0,3.0,8.0,3.0,3.0,2.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,7.0,6.0,5.0,3.0,4.0,5.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,8.0,4.0,7.0,6.0,7.0,5.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,4.0,7.0,8.0,5.0,6.0,2.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,10.0,7.0,9.0,8.0,6.0,7.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,8.0,6.0,4.0,6.0,8.0,4.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,5.0,4.0,4.0,4.0,4.0,2.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,6.0,4.0,7.0,7.0,8.0,2.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,8.0,5.0,6.0,7.0,6.0,3.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,7.0,6.0,2.0,2.0,8.0,3.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,7.0,5.0,6.0,8.0,2.0,4.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,6.0,5.0,6.0,2.0,5.0,4.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,8.0,4.0,8.0,6.0,4.0,4.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,8.0,7.0,7.0,8.0,2.0,5.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,6.0,4.0,5.0,7.0,6.0,3.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,7.0,6.0,9.0,6.0,5.0,5.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,8.0,5.0,7.0,5.0,6.0,5.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,8.0,6.0,6.0,8.0,5.0,6.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,27.0,"Mathematics, PhD",Germany,,Professor or Consultant,6.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,7.0,7.0,7.0,8.0,6.0,7.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,6.0,8.0,6.0,7.0,6.0,5.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,7.0,8.0,6.0,2.0,8.0,2.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,8.0,6.0,7.0,4.0,8.0,5.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,6.0,8.0,8.0,3.0,4.0,5.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,9.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,8.0,9.0,8.0,8.0,7.0,,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,8.0,9.0,8.0,8.0,6.0,7.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,6.0,7.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,9.0,9.0,9.0,8.0,8.0,7.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,8.0,8.0,8.0,8.0,7.0,2.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,8.0,8.0,8.0,8.0,7.0,7.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,10.0,9.0,10.0,8.0,9.0,6.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,10.0,7.0,6.0,8.0,10.0,5.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,10.0,8.0,8.0,8.0,7.0,6.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,8.0,9.0,6.0,4.0,6.0,4.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,9.0,9.0,9.0,8.0,7.0,7.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,9.0,8.0,9.0,2.0,7.0,2.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,9.0,7.0,8.0,8.0,7.0,5.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,28.0,History (GSAS - PhD),Wash DC (4 yrs),"27,248.00",History Professor,8.0,7.0,8.0,7.0,8.0,6.0,8.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
1,32.0,Psychology,Sweden,,Hero,5.0,8.0,7.0,7.0,6.0,7.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,7.0,6.0,7.0,7.0,7.0,8.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,7.0,8.0,5.0,5.0,5.0,5.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,5.0,8.0,8.0,10.0,5.0,7.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,5.0,6.0,6.0,5.0,6.0,5.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,8.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,9.0,6.0,6.0,7.0,6.0,5.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,6.0,6.0,7.0,6.0,6.0,5.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,7.0,6.0,7.0,7.0,7.0,7.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,6.0,8.0,8.0,5.0,5.0,5.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,6.0,2.0,3.0,1.0,3.0,1.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,5.0,1.0,5.0,4.0,5.0,5.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,6.0,7.0,8.0,8.0,8.0,9.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,8.0,6.0,6.0,7.0,5.0,5.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,7.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,5.0,8.0,6.0,7.0,7.0,7.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,3.0,3.0,8.0,3.0,5.0,5.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,6.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,8.0,8.0,6.0,6.0,5.0,5.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,32.0,Psychology,Sweden,,Hero,9.0,7.0,7.0,7.0,6.0,7.0,6.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0
1,28.0,MBA,Colombia,,Consulting,6.0,4.0,5.0,5.0,3.0,4.0,10.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0
1,28.0,MBA,Colombia,,Consulting,6.0,7.0,7.0,7.0,6.0,6.0,10.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0
1,28.0,MBA,Colombia,,Consulting,6.0,5.0,5.0,3.0,2.0,3.0,10.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0
1,28.0,MBA,Colombia,,Consulting,6.0,6.0,6.0,5.0,6.0,8.0,10.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0
